tree_id	leaves_num	depth	nodes_num	root	feature_importance	class_current_depth	L	feature_importance	class_current_depth	R	feature_importance	class_current_depth	L_L	feature_importance	class_current_depth	L_R	feature_importance	class_current_depth	R_L	feature_importance	class_current_depth	R_R	feature_importance	class_current_depth	L_L_L	feature_importance	class_current_depth	L_L_R	feature_importance	class_current_depth	L_R_L	feature_importance	class_current_depth	L_R_R	feature_importance	class_current_depth	R_L_L	feature_importance	class_current_depth	R_L_R	feature_importance	class_current_depth	R_R_L	feature_importance	class_current_depth	R_R_R	feature_importance	class_current_depth
31	8339	30	16677	22_G<=0.5	0.49864943243019305	Animal	22_A<=0.5	0.5397477600867432	Plant	24_A<=0.5	0.22080761316872427	Animal	23_U<=0.5	0.5763578970284097	Plant	13_C<=0.5	0.2862526379258366	Animal	3_C<=0.5	0.2117224880382775	Animal	11_G<=0.5	0.49206349206349204	Animal	1_A<=0.5	0.5910093146739864	Plant	16_U<=0.5	0.13901947615849564	Animal	5_A<=0.5	0.25179140127388533	Animal	21_C<=0.5	0.3937888198757764	Animal	19_C<=0.5	0.19185846788045346	Animal	25_A<=0.5	0.2796709753231492	Animal	18_C<=0.5	0.5689655172413793	Plant	21_A<=0.5	0.32051282051282054	Animal
32	8591	30	17181	23_U<=0.5	0.5001739995028586	Plant	20_C<=0.5	0.5177025963808025	Plant	17_U<=0.5	0.1819047619047619	Animal	22_A<=0.5	0.47657604179033597	Animal	11_U<=0.5	0.6325596816976128	Plant	11_U<=0.5	0.2144859813084112	Animal	8_U<=0.5	0.11287128712871287	Animal	19_C<=0.5	0.5067334626158155	Plant	17_C<=0.5	0.2520553438941247	Animal	22_G<=0.5	0.6737976782752902	Plant	22_C<=0.5	0.46788079470198674	Animal	20_A<=0.5	0.2425249169435216	Animal	15_U<=0.5	0.14803149606299212	Animal	22_G<=0.5	0.15407407407407409	Animal	11_U<=0.5	0.029850746268656716	Animal
33	8382	30	16763	18_C<=0.5	0.4998094291159168	Animal	23_A<=0.5	0.461247723132969	Animal	10_A<=0.5	0.6029223744292237	Plant	8_G<=0.5	0.47066371996863193	Animal	24_C<=0.5	0.24578575312669929	Animal	3_C<=0.5	0.501603031186243	Plant	20_A<=0.5	0.7729941291585127	Plant	22_U<=0.5	0.4226678409321862	Animal	13_C<=0.5	0.5834859463333067	Plant	8_U<=0.5	0.22867298578199052	Animal	12_C<=0.5	0.4370860927152318	Animal	10_G<=0.5	0.5467019740009629	Plant	5_C<=0.5	0.3128463476070529	Animal	19_U<=0.5	0.8128925009235316	Plant	1_A<=0.5	0.47214484679665736	Animal
34	8439	29	16877	21_U<=0.5	0.4991631452481564	Animal	7_A<=0.5	0.5307851991354036	Plant	22_G<=0.5	0.39065942135409015	Animal	22_C<=0.5	0.5090051718892608	Plant	8_C<=0.5	0.5824493036010681	Plant	22_U<=0.5	0.45051194539249145	Animal	5_C<=0.5	0.15700396110911055	Animal	19_U<=0.5	0.5301318584966108	Plant	1_A<=0.5	0.3142679515076158	Animal	8_U<=0.5	0.6454033771106942	Plant	22_A<=0.5	0.31794294294294295	Animal	8_C<=0.5	0.5331014492753623	Plant	8_A<=0.5	0.12906137184115524	Animal	27_U<=0.5	0.13423831070889894	Animal	10_C<=0.5	0.21446700507614214	Animal
35	8428	30	16855	2_A<=0.5	0.49984257187836606	Animal	22_U<=0.5	0.5415481489523396	Plant	10_C<=0.5	0.36543037088873337	Animal	19_C<=0.5	0.588901303538175	Plant	13_U<=0.5	0.2115916955017301	Animal	12_U<=0.5	0.405586892291163	Animal	22_A<=0.5	0.2217238064722845	Animal	20_C<=0.5	0.5123810990873031	Plant	8_C<=0.5	0.7277746715124406	Plant	13_G<=0.5	0.23389830508474577	Animal	18_C<=0.5	0.16760925449871467	Animal	8_A<=0.5	0.4410181106216349	Animal	27_U<=0.5	0.3089756423089756	Animal	22_U<=0.5	0.24620060790273557	Animal	16_C<=0.5	0.08997955010224949	Animal
36	8286	30	16571	6_U<=0.5	0.4993951445853012	Animal	8_G<=0.5	0.527863810617054	Plant	22_G<=0.5	0.4066600818399887	Animal	9_G<=0.5	0.4723192178274395	Animal	22_G<=0.5	0.6471470447883292	Plant	22_A<=0.5	0.4335117332235488	Animal	24_A<=0.5	0.24593395761458847	Animal	22_U<=0.5	0.41406178802515264	Animal	20_C<=0.5	0.6061113436584344	Plant	13_U<=0.5	0.6889526109266526	Plant	25_A<=0.5	0.25617501764290757	Animal	18_U<=0.5	0.4767998437042102	Animal	23_G<=0.5	0.20125786163522014	Animal	25_G<=0.5	0.23096576392437404	Animal	19_U<=0.5	0.6527777777777778	Plant
37	8382	30	16763	22_C<=0.5	0.4951860137542464	Animal	23_G<=0.5	0.5170900141421934	Plant	24_G<=0.5	0.29298067141403866	Animal	2_U<=0.5	0.5306688763417031	Plant	25_A<=0.5	0.24119028974158183	Animal	9_U<=0.5	0.27744939996417695	Animal	27_A<=0.5	0.5682539682539682	Plant	22_U<=0.5	0.5018487394957983	Plant	23_C<=0.5	0.6149947041912543	Plant	6_C<=0.5	0.22422997946611908	Animal	13_A<=0.5	0.5882352941176471	Plant	6_G<=0.5	0.30237253912165574	Animal	18_G<=0.5	0.21653300431832204	Animal	23_C<=0.5	0.5496688741721855	Plant	34_C<=0.5	1.0	Plant
38	8410	30	16819	20_C<=0.5	0.4979700057999834	Animal	21_U<=0.5	0.45805987593275194	Animal	22_U<=0.5	0.6099791837507097	Plant	23_C<=0.5	0.48646696900545944	Animal	10_C<=0.5	0.35845234477868937	Animal	1_U<=0.5	0.6493643323733933	Plant	1_A<=0.5	0.2629950495049505	Animal	6_A<=0.5	0.4956274333632824	Animal	24_A<=0.5	0.23759153783563874	Animal	2_A<=0.5	0.3741864177821442	Animal	4_G<=0.5	0.28439306358381505	Animal	22_G<=0.5	0.4815215431764918	Animal	23_A<=0.5	0.7565017261219793	Plant	9_G<=0.5	0.29734085414987915	Animal	13_G<=0.5	0.14933333333333335	Animal
39	8366	29	16731	5_G<=0.5	0.49778772060651255	Animal	18_U<=0.5	0.5141977112794802	Plant	20_C<=0.5	0.4517836883902685	Animal	22_G<=0.5	0.5588402161903909	Plant	19_U<=0.5	0.3781619654231119	Animal	2_A<=0.5	0.38889831947037856	Animal	22_G<=0.5	0.6332027424094026	Plant	22_U<=0.5	0.6042749855574813	Plant	10_G<=0.5	0.22968980797636632	Animal	21_G<=0.5	0.4376141999477943	Animal	13_U<=0.5	0.24128605769230768	Animal	9_U<=0.5	0.4424363337636428	Animal	4_C<=0.5	0.2490033731984054	Animal	1_U<=0.5	0.6642915867360921	Plant	19_A<=0.5	0.3724137931034483	Animal
40	8362	30	16723	19_U<=0.5	0.4964620101085426	Animal	2_A<=0.5	0.5410653257580705	Plant	1_A<=0.5	0.35422740524781343	Animal	22_U<=0.5	0.5822073017205204	Plant	17_G<=0.5	0.3968020404159309	Animal	22_U<=0.5	0.38358796084530233	Animal	4_A<=0.5	0.26187050359712233	Animal	9_U<=0.5	0.6295990865262624	Plant	6_U<=0.5	0.22788712354754564	Animal	23_U<=0.5	0.3005173463177115	Animal	4_C<=0.5	0.571507454445058	Plant	23_U<=0.5	0.42641226283631684	Animal	6_C<=0.5	0.13420724094881398	Animal	22_C<=0.5	0.290295358649789	Animal	16_A<=0.5	0.20090497737556562	Animal
41	8435	30	16869	23_U<=0.5	0.49957742977877206	Animal	22_G<=0.5	0.5174827616304443	Plant	12_G<=0.5	0.16437908496732026	Animal	22_A<=0.5	0.5566616529449019	Plant	2_U<=0.5	0.22450791771496226	Animal	20_A<=0.5	0.15625	Animal	15_C<=0.5	0.18781725888324874	Animal	1_U<=0.5	0.593531507961568	Plant	19_C<=0.5	0.2925686591276252	Animal	21_C<=0.5	0.2005792903692976	Animal	12_A<=0.5	0.33171127331711275	Animal	19_A<=0.5	0.145290047897818	Animal	12_C<=0.5	0.20865139949109415	Animal	20_A<=0.5	0.1454248366013072	Animal	1_U<=0.5	0.3352272727272727	Animal
42	8393	29	16785	19_C<=0.5	0.49783743475018644	Animal	4_G<=0.5	0.42652233408268986	Animal	10_A<=0.5	0.6481128675145461	Plant	13_G<=0.5	0.4496194212520538	Animal	15_A<=0.5	0.36447166921898927	Animal	5_A<=0.5	0.6045189504373177	Plant	9_U<=0.5	0.7530257849500088	Plant	8_G<=0.5	0.3894545275687374	Animal	17_G<=0.5	0.5784871470712178	Plant	5_A<=0.5	0.33393306944944223	Animal	13_G<=0.5	0.4565846599131693	Animal	2_G<=0.5	0.5608465608465608	Plant	2_C<=0.5	0.7076696888017643	Plant	15_U<=0.5	0.8071818891491023	Plant	18_G<=0.5	0.2720970537261698	Animal
43	8515	30	17029	22_A<=0.5	0.49977628635346755	Animal	23_C<=0.5	0.5268851238130702	Plant	20_A<=0.5	0.2803315749811605	Animal	20_G<=0.5	0.5370430966450446	Plant	16_C<=0.5	0.22652248150256118	Animal	8_G<=0.5	0.3029951690821256	Animal	21_G<=0.5	0.2	Animal	4_A<=0.5	0.569570232923447	Plant	19_U<=0.5	0.41882247992863514	Animal	24_C<=0.5	0.25405405405405407	Animal	12_A<=0.5	0.14935064935064934	Animal	17_C<=0.5	0.27431289640591966	Animal	12_C<=0.5	0.38102084831056793	Animal	5_G<=0.5	0.22736220472440946	Animal	7_U<=0.5	0.1373873873873874	Animal
44	8360	30	16719	2_A<=0.5	0.49845057585549757	Animal	23_U<=0.5	0.5403652351827264	Plant	9_G<=0.5	0.36474100819330646	Animal	13_G<=0.5	0.559255946237299	Plant	9_C<=0.5	0.18899317406143346	Animal	22_U<=0.5	0.2872454448017149	Animal	19_C<=0.5	0.5568978014013046	Plant	19_C<=0.5	0.5380752314055012	Plant	1_G<=0.5	0.6083910759156324	Plant	14_G<=0.5	0.2046943231441048	Animal	8_C<=0.5	0.1328125	Animal	17_A<=0.5	0.33373727581192436	Animal	15_A<=0.5	0.09646941819990054	Animal	10_C<=0.5	0.4321385420861861	Animal	22_U<=0.5	0.7439613526570048	Plant
45	8451	30	16901	2_A<=0.5	0.4972077222636507	Animal	23_C<=0.5	0.5370555290235749	Plant	10_A<=0.5	0.3686532670355067	Animal	22_G<=0.5	0.5480702227617057	Plant	25_A<=0.5	0.22672577580747308	Animal	23_G<=0.5	0.2887160319224164	Animal	6_A<=0.5	0.5493150684931507	Plant	10_A<=0.5	0.5865670888630974	Plant	25_A<=0.5	0.23366989491036472	Animal	27_C<=0.5	0.220349967595593	Animal	21_C<=0.5	0.5	Animal	21_G<=0.5	0.3008201202843084	Animal	19_G<=0.5	0.1419098143236074	Animal	17_G<=0.5	0.3868343195266272	Animal	5_C<=0.5	0.8114558472553699	Plant
46	8422	30	16843	22_G<=0.5	0.49783743475018644	Animal	9_U<=0.5	0.5390261061357975	Plant	25_A<=0.5	0.21839525283797728	Animal	22_A<=0.5	0.5810473815461347	Plant	7_G<=0.5	0.42427466836915656	Animal	8_G<=0.5	0.21141426123632528	Animal	21_C<=0.5	0.5393939393939394	Plant	18_A<=0.5	0.6179914466892789	Plant	21_C<=0.5	0.3082117185798301	Animal	4_A<=0.5	0.3768520300173177	Animal	5_G<=0.5	0.5573859033216311	Plant	1_G<=0.5	0.18193025713279323	Animal	4_A<=0.5	0.2991094814038764	Animal	5_C<=0.5	0.3076923076923077	Animal	3_U<=0.5	0.8243243243243243	Plant
47	8561	30	17121	20_G<=0.5	0.49869914657386694	Animal	2_A<=0.5	0.5302326572353844	Plant	19_C<=0.5	0.3883212767544187	Animal	8_C<=0.5	0.5767516881270675	Plant	9_U<=0.5	0.3659360818769914	Animal	1_U<=0.5	0.3318977366443691	Animal	5_C<=0.5	0.6350160256410257	Plant	22_C<=0.5	0.6014456379881538	Plant	3_C<=0.5	0.46654719235364395	Animal	10_A<=0.5	0.4169318024623046	Animal	8_C<=0.5	0.24808184143222506	Animal	16_C<=0.5	0.34830695933299305	Animal	2_U<=0.5	0.31274821286735505	Animal	15_A<=0.5	0.5603923973022685	Plant	3_C<=0.5	0.7757225433526012	Plant
48	8356	30	16711	19_C<=0.5	0.5017979948628718	Plant	22_C<=0.5	0.42754722521288047	Animal	9_U<=0.5	0.6575961390357858	Plant	1_U<=0.5	0.4477836008297849	Animal	1_U<=0.5	0.2523629489603025	Animal	6_A<=0.5	0.7049049049049049	Plant	20_A<=0.5	0.49977738201246663	Animal	18_U<=0.5	0.39509928646495934	Animal	13_G<=0.5	0.4991108476585655	Animal	26_A<=0.5	0.187147199305254	Animal	9_U<=0.5	0.33022291342664595	Animal	22_A<=0.5	0.6511311269375786	Plant	23_G<=0.5	0.7993378701489792	Plant	17_A<=0.5	0.5527914376627133	Plant	8_U<=0.5	0.32270531400966185	Animal
49	8346	30	16691	8_G<=0.5	0.4996105725412213	Animal	23_G<=0.5	0.4470945359930616	Animal	10_A<=0.5	0.6153315283750066	Plant	22_G<=0.5	0.4607454401268834	Animal	11_U<=0.5	0.22631361191559785	Animal	20_U<=0.5	0.5667628865979382	Plant	14_C<=0.5	0.7030691299165673	Plant	1_U<=0.5	0.5076882133774913	Plant	5_C<=0.5	0.15968139578987295	Animal	12_G<=0.5	0.1797752808988764	Animal	19_U<=0.5	0.3563579277864992	Animal	7_C<=0.5	0.49476688867745006	Animal	19_G<=0.5	0.6778523489932886	Plant	3_A<=0.5	0.6233317993557294	Plant	3_G<=0.5	0.849535080304311	Plant
50	8482	30	16963	19_U<=0.5	0.49917971662938104	Animal	14_C<=0.5	0.5439291590889409	Plant	12_A<=0.5	0.35318217136398955	Animal	20_G<=0.5	0.5170601413062209	Plant	8_C<=0.5	0.6262093227792436	Plant	12_U<=0.5	0.37634811966613524	Animal	22_U<=0.5	0.28248425872925015	Animal	4_U<=0.5	0.5443774157425134	Plant	19_C<=0.5	0.4110721793973371	Animal	1_A<=0.5	0.6752245113576334	Plant	2_U<=0.5	0.3826771653543307	Animal	23_U<=0.5	0.4028307022318998	Animal	11_A<=0.5	0.3176470588235294	Animal	2_A<=0.5	0.33065080475857245	Animal	21_C<=0.5	0.0660377358490566	Animal
51	8437	30	16873	1_A<=0.5	0.501831137625321	Plant	18_U<=0.5	0.5342442751296098	Plant	22_G<=0.5	0.3802550779404818	Animal	22_A<=0.5	0.5563570525347741	Plant	1_U<=0.5	0.4743519887911575	Animal	8_A<=0.5	0.41483516483516486	Animal	15_U<=0.5	0.16835016835016836	Animal	22_G<=0.5	0.5886390608461366	Plant	12_G<=0.5	0.27825366123238465	Animal	22_U<=0.5	0.33527980535279805	Animal	5_A<=0.5	0.5397733775895617	Plant	9_G<=0.5	0.4307656773299457	Animal	6_U<=0.5	0.35382574082264484	Animal	24_U<=0.5	0.14359351988217967	Animal	12_C<=0.5	0.24764150943396226	Animal
52	8501	30	17001	23_U<=0.5	0.4991465738669318	Animal	18_C<=0.5	0.516827427133571	Plant	24_G<=0.5	0.17452678857876164	Animal	23_C<=0.5	0.47993560169165705	Animal	19_C<=0.5	0.6151678196259288	Plant	9_U<=0.5	0.1456451029996386	Animal	25_G<=0.5	0.40285714285714286	Animal	2_A<=0.5	0.4901691358333125	Animal	20_C<=0.5	0.22215229704216488	Animal	13_G<=0.5	0.5365331047782301	Plant	1_U<=0.5	0.7320802803440586	Plant	25_U<=0.5	0.16647531572904709	Animal	1_U<=0.5	0.11024390243902439	Animal	17_G<=0.5	0.3299319727891156	Animal	11_C<=0.5	0.7857142857142857	Plant
53	8529	30	17057	19_C<=0.5	0.49810257684978043	Animal	13_U<=0.5	0.4272336055552839	Animal	6_A<=0.5	0.6471435182804546	Plant	19_A<=0.5	0.4455020780265451	Animal	3_C<=0.5	0.37796058578918823	Animal	8_C<=0.5	0.5983968836616975	Plant	4_C<=0.5	0.7538537225319777	Plant	20_G<=0.5	0.4010986363417337	Animal	11_G<=0.5	0.5469558515908841	Plant	9_U<=0.5	0.36431014823261115	Animal	9_A<=0.5	0.43019197207678883	Animal	4_U<=0.5	0.6475754104620084	Plant	21_A<=0.5	0.4190741385311521	Animal	15_G<=0.5	0.6601725577511829	Plant	18_U<=0.5	0.8882235528942116	Plant
54	8430	30	16859	22_G<=0.5	0.4966442953020134	Animal	10_A<=0.5	0.538612428345617	Plant	8_G<=0.5	0.21541602858601328	Animal	23_G<=0.5	0.49796309609393724	Animal	23_G<=0.5	0.6407169609416801	Plant	24_A<=0.5	0.18439836845683208	Animal	9_A<=0.5	0.3089139344262295	Animal	19_C<=0.5	0.5131298992161254	Plant	22_A<=0.5	0.2030484485574306	Animal	9_G<=0.5	0.6577529021558872	Plant	22_U<=0.5	0.12708333333333333	Animal	4_G<=0.5	0.17380574651859687	Animal	11_A<=0.5	0.46919431279620855	Animal	18_C<=0.5	0.25760649087221094	Animal	7_C<=0.5	0.4693446088794926	Animal
55	8478	30	16955	23_U<=0.5	0.4990471455795841	Animal	8_G<=0.5	0.5168774896918024	Plant	11_C<=0.5	0.1707944676744934	Animal	2_A<=0.5	0.4657944874888861	Animal	19_C<=0.5	0.629399585921325	Plant	21_U<=0.5	0.1445929526123937	Animal	5_C<=0.5	0.271875	Animal	16_A<=0.5	0.5205539163090128	Plant	22_G<=0.5	0.29462320511476786	Animal	21_U<=0.5	0.5365575353287106	Plant	15_U<=0.5	0.7926829268292683	Plant	24_A<=0.5	0.16590126291618829	Animal	10_A<=0.5	0.09353507565337002	Animal	24_A<=0.5	0.211864406779661	Animal	17_G<=0.5	0.44047619047619047	Animal
56	8415	30	16829	19_C<=0.5	0.502891706023697	Plant	22_U<=0.5	0.4347762181230249	Animal	16_G<=0.5	0.6453083384552346	Plant	22_G<=0.5	0.48113751730503	Animal	25_U<=0.5	0.1733615221987315	Animal	22_G<=0.5	0.6049280385803631	Plant	4_U<=0.5	0.7310091156245002	Plant	10_A<=0.5	0.5412456430658733	Plant	3_G<=0.5	0.2088052320944329	Animal	11_C<=0.5	0.16787958981144557	Animal	1_C<=0.5	0.49514563106796117	Animal	23_U<=0.5	0.6356218577433446	Plant	17_C<=0.5	0.27768014059753954	Animal	2_A<=0.5	0.7849137164205657	Plant	20_C<=0.5	0.25158227848101267	Animal
57	8472	29	16943	10_A<=0.5	0.5018974231502196	Plant	19_C<=0.5	0.4692384282307176	Animal	12_U<=0.5	0.5841007110385826	Plant	2_U<=0.5	0.4052195922834861	Animal	8_C<=0.5	0.6033976059063867	Plant	6_A<=0.5	0.6267686151207661	Plant	9_G<=0.5	0.39538558786346395	Animal	1_A<=0.5	0.37975546566065177	Animal	17_C<=0.5	0.48265376641326885	Animal	2_A<=0.5	0.6531765563759001	Plant	2_A<=0.5	0.42013422818791946	Animal	19_U<=0.5	0.5497012493210212	Plant	15_G<=0.5	0.774900814366256	Plant	22_U<=0.5	0.3220640569395018	Animal	16_U<=0.5	0.5753275109170306	Plant
58	8530	30	17059	19_C<=0.5	0.4976220067942663	Animal	20_G<=0.5	0.4273510549762569	Animal	22_G<=0.5	0.644913036786209	Plant	22_C<=0.5	0.464137422984195	Animal	17_U<=0.5	0.3273885350318471	Animal	9_G<=0.5	0.6782322047156106	Plant	21_C<=0.5	0.27055869428750784	Animal	2_A<=0.5	0.48684900711877105	Animal	7_C<=0.5	0.2731568998109641	Animal	9_A<=0.5	0.3420745164221732	Animal	16_G<=0.5	0.29297231518101613	Animal	8_C<=0.5	0.6174974567650051	Plant	18_C<=0.5	0.7956407735168797	Plant	24_U<=0.5	0.28920118343195267	Animal	18_U<=0.5	0.16597510373443983	Animal
59	8331	30	16661	19_C<=0.5	0.5014997100008286	Plant	22_U<=0.5	0.4315786894084203	Animal	4_U<=0.5	0.6475254618967193	Plant	23_U<=0.5	0.47672408826410095	Animal	19_G<=0.5	0.1743269862114248	Animal	2_U<=0.5	0.695054945054945	Plant	2_A<=0.5	0.3627906976744186	Animal	10_A<=0.5	0.4950301847673639	Animal	10_U<=0.5	0.16336116910229645	Animal	18_G<=0.5	0.13875724065297526	Animal	5_A<=0.5	0.23321708805579774	Animal	1_U<=0.5	0.6652994958557635	Plant	1_A<=0.5	0.7641341003769093	Plant	9_U<=0.5	0.40977639105564223	Animal	18_A<=0.5	0.2591743119266055	Animal
60	8503	29	17005	22_U<=0.5	0.49969342944734446	Animal	22_A<=0.5	0.5490703469426874	Plant	13_G<=0.5	0.18458715596330275	Animal	8_U<=0.5	0.5874258078698615	Plant	2_A<=0.5	0.28787425149700596	Animal	6_U<=0.5	0.16968997361477572	Animal	12_C<=0.5	0.2273803884414969	Animal	19_U<=0.5	0.6135092042324974	Plant	19_C<=0.5	0.5055934515688949	Plant	17_A<=0.5	0.34347826086956523	Animal	3_C<=0.5	0.16490384615384615	Animal	17_G<=0.5	0.1922709923664122	Animal	21_A<=0.5	0.11912393162393162	Animal	19_C<=0.5	0.20494505494505494	Animal	2_C<=0.5	0.36769759450171824	Animal
61	8512	30	17023	9_U<=0.5	0.5014997100008286	Plant	22_U<=0.5	0.5498348462799991	Plant	7_G<=0.5	0.3787825475017593	Animal	19_U<=0.5	0.5973711245159761	Plant	25_U<=0.5	0.21125703564727955	Animal	7_U<=0.5	0.3368077657542966	Animal	16_U<=0.5	0.49643175735950046	Animal	22_A<=0.5	0.6458494565766009	Plant	22_C<=0.5	0.42261038330907325	Animal	2_A<=0.5	0.20363288718929254	Animal	16_G<=0.5	0.61	Plant	19_A<=0.5	0.2973560304237595	Animal	23_U<=0.5	0.4130688448074679	Animal	14_G<=0.5	0.5498446766450156	Plant	5_U<=0.5	0.295864262990456	Animal
62	8402	30	16803	10_A<=0.5	0.4978208633689618	Animal	19_C<=0.5	0.4644950536338994	Animal	22_G<=0.5	0.5815388196950296	Plant	20_C<=0.5	0.39670097471201693	Animal	23_G<=0.5	0.6084219665726069	Plant	4_C<=0.5	0.6332497360084477	Plant	23_G<=0.5	0.19556650246305418	Animal	22_A<=0.5	0.3738405699690819	Animal	3_U<=0.5	0.4693238434163701	Animal	4_U<=0.5	0.6247272179998495	Plant	7_G<=0.5	0.20112781954887218	Animal	22_C<=0.5	0.5717131474103586	Plant	15_U<=0.5	0.7541079812206573	Plant	24_A<=0.5	0.16630076838638858	Animal	11_A<=0.5	0.4519230769230769	Animal
63	8482	30	16963	1_U<=0.5	0.49752257850691856	Animal	23_U<=0.5	0.4168219698301628	Animal	23_G<=0.5	0.5694540211872375	Plant	12_U<=0.5	0.429349854445025	Animal	24_G<=0.5	0.2127659574468085	Animal	2_U<=0.5	0.5865125746930199	Plant	4_G<=0.5	0.2106353591160221	Animal	17_A<=0.5	0.45640555810047334	Animal	18_U<=0.5	0.3549741150132923	Animal	24_U<=0.5	0.18977119784656796	Animal	7_C<=0.5	0.4276729559748428	Animal	9_G<=0.5	0.5503055530953858	Plant	19_U<=0.5	0.6903250380904012	Plant	22_U<=0.5	0.2702960840496657	Animal	17_A<=0.5	0.05486284289276808	Animal
64	8440	30	16879	8_G<=0.5	0.5034054188416605	Plant	20_C<=0.5	0.45053778999662375	Animal	22_C<=0.5	0.6195243392128821	Plant	22_U<=0.5	0.39551689528270323	Animal	19_C<=0.5	0.592605390463027	Plant	4_A<=0.5	0.6451369545032498	Plant	4_A<=0.5	0.35154826958105645	Animal	22_A<=0.5	0.43627877541333754	Animal	18_C<=0.5	0.171875	Animal	10_A<=0.5	0.5190604026845638	Plant	8_A<=0.5	0.7253999030538051	Plant	13_U<=0.5	0.6018263402345903	Plant	12_G<=0.5	0.7666151468315301	Plant	9_G<=0.5	0.318616629874908	Animal	16_C<=0.5	0.5069444444444444	Plant
65	8221	30	16441	23_U<=0.5	0.5014997100008286	Plant	8_G<=0.5	0.5199720426349816	Plant	1_U<=0.5	0.16211878009630817	Animal	22_G<=0.5	0.47245256142849873	Animal	13_U<=0.5	0.624246483590087	Plant	13_A<=0.5	0.20992135511191773	Animal	14_G<=0.5	0.10807113543091655	Animal	20_G<=0.5	0.5115128227520158	Plant	20_C<=0.5	0.20197540818383392	Animal	23_C<=0.5	0.6809951525520388	Plant	17_C<=0.5	0.41949588477366256	Animal	2_A<=0.5	0.17954545454545454	Animal	22_U<=0.5	0.3303303303303303	Animal	8_G<=0.5	0.08195292066259809	Animal	17_G<=0.5	0.20317460317460317	Animal
66	8632	30	17263	23_U<=0.5	0.5014002817134808	Plant	9_U<=0.5	0.5196646873908488	Plant	11_G<=0.5	0.16239870340356563	Animal	19_C<=0.5	0.5644632086851629	Plant	22_U<=0.5	0.402213788741303	Animal	5_C<=0.5	0.17256011315417255	Animal	4_A<=0.5	0.1400414937759336	Animal	10_A<=0.5	0.4867695289206917	Animal	6_U<=0.5	0.707073471063073	Plant	22_A<=0.5	0.4555371652121577	Animal	4_A<=0.5	0.12073073868149325	Animal	20_A<=0.5	0.14825753101004135	Animal	21_A<=0.5	0.26869158878504673	Animal	10_C<=0.5	0.17298937784522003	Animal	7_A<=0.5	0.06885245901639345	Animal
67	8439	30	16877	21_U<=0.5	0.49956085839754744	Animal	8_G<=0.5	0.5321912367703571	Plant	22_G<=0.5	0.3891310665504214	Animal	23_G<=0.5	0.4737980995389971	Animal	11_G<=0.5	0.6589083979855723	Plant	8_C<=0.5	0.44664898966809913	Animal	1_G<=0.5	0.16660771135479308	Animal	9_U<=0.5	0.485282944071884	Animal	20_U<=0.5	0.25866336633663367	Animal	6_A<=0.5	0.6228149944427605	Plant	2_G<=0.5	0.7333750260579529	Plant	20_C<=0.5	0.4863871338311315	Animal	3_A<=0.5	0.2916666666666667	Animal	24_U<=0.5	0.14910921766072813	Animal	20_C<=0.5	0.3510204081632653	Animal
68	8518	30	17035	22_U<=0.5	0.49826829066202666	Animal	20_G<=0.5	0.5487910272907104	Plant	2_U<=0.5	0.180401159980667	Animal	23_U<=0.5	0.5844120620361467	Plant	21_U<=0.5	0.42329742876997917	Animal	2_C<=0.5	0.15532774153463808	Animal	21_U<=0.5	0.26822633297062026	Animal	22_C<=0.5	0.6007332581273715	Plant	1_U<=0.5	0.17450096587250483	Animal	9_C<=0.5	0.46415954415954414	Animal	11_U<=0.5	0.2922908293752284	Animal	18_U<=0.5	0.12962584338581068	Animal	13_G<=0.5	0.2365869424692954	Animal	20_A<=0.5	0.29784172661870506	Animal	27_A<=0.5	0.17633928571428573	Animal
69	8475	30	16949	1_U<=0.5	0.49944485872897504	Animal	19_C<=0.5	0.41502849002849	Animal	4_C<=0.5	0.572911823957849	Plant	18_C<=0.5	0.37310389416621076	Animal	4_A<=0.5	0.5207575567540449	Plant	23_U<=0.5	0.5551294756344521	Plant	14_A<=0.5	0.6184849823321554	Plant	23_U<=0.5	0.3505060398302318	Animal	21_U<=0.5	0.4453255425709516	Animal	1_C<=0.5	0.4594836859089279	Animal	17_C<=0.5	0.6634655532359082	Plant	9_U<=0.5	0.5758520929391556	Plant	2_C<=0.5	0.13339466421343146	Animal	7_U<=0.5	0.6681181113076609	Plant	9_G<=0.5	0.40480374926772117	Animal
70	8149	30	16297	22_G<=0.5	0.4977711492252879	Animal	18_C<=0.5	0.5397070603043826	Plant	9_A<=0.5	0.2198205030969536	Animal	22_U<=0.5	0.5034373347435219	Plant	22_A<=0.5	0.6335705487888327	Plant	21_A<=0.5	0.19862478512267542	Animal	5_C<=0.5	0.30952380952380953	Animal	7_C<=0.5	0.5689540937056318	Plant	18_U<=0.5	0.16440816326530613	Animal	19_U<=0.5	0.6759019637692191	Plant	16_U<=0.5	0.2567750677506775	Animal	24_G<=0.5	0.2247453310696095	Animal	8_A<=0.5	0.12566686425607587	Animal	5_U<=0.5	0.26297273526824977	Animal	17_C<=0.5	0.45066666666666666	Animal
